.threshold,specificity,sensitivity
0.003564259201804705,0.022917831190609278,0.9980422866092404
0.003566417428546725,0.022973728339854668,0.9980422866092404
0.003567790555659288,0.023029625489100057,0.9980422866092404
0.003582877632928343,0.023085522638345443,0.9980422866092404
0.003597581859900642,0.023141419787590833,0.9980422866092404
0.0036211628066633726,0.023197316936836222,0.9980422866092404
0.0036223104180989184,0.02325321408608161,0.9980422866092404
0.003622572743913951,0.023309111235326998,0.9980422866092404
0.003628052011631079,0.023365008384572387,0.9980422866092404
0.0036282228934451585,0.023420905533817777,0.9980422866092404
0.0036322594304085084,0.023476802683063163,0.9980422866092404
0.0036335511725904992,0.023532699832308553,0.9980422866092404
0.0036376542427089195,0.023588596981553942,0.9980422866092404
0.0036378316008676185,0.023644494130799328,0.9980422866092404
0.0036391762216452786,0.023700391280044718,0.9980422866092404
0.0036416551111608103,0.023756288429290107,0.9980422866092404
0.003645182950330988,0.023812185578535493,0.9976507439310884
0.0036560329355107305,0.023868082727780883,0.9976507439310884
0.003659693065032453,0.023923979877026273,0.9976507439310884
0.00366352013027114,0.02397987702627166,0.9976507439310884
0.0036709820173617966,0.024035774175517048,0.9976507439310884
0.0036779990412554066,0.024091671324762438,0.9976507439310884
0.0036822596314471964,0.024147568474007827,0.9976507439310884
0.003683982647468404,0.024203465623253213,0.9976507439310884
0.0036905249074823056,0.024259362772498603,0.9976507439310884
0.003722660894749472,0.024315259921743992,0.9976507439310884
0.003727712092139699,0.02437115707098938,0.9976507439310884
0.003731895315940997,0.024427054220234768,0.9976507439310884
0.003732864966381881,0.024482951369480158,0.9976507439310884
0.003733078321037968,0.024538848518725544,0.9976507439310884
0.0037355274237449256,0.024594745667970933,0.9976507439310884
0.0037417872300259817,0.024650642817216323,0.9976507439310884
0.0037457583776578157,0.02470653996646171,0.9976507439310884
0.0037492060607254778,0.0247624371157071,0.9976507439310884
0.0037492717013161677,0.024818334264952488,0.9976507439310884
0.003752703900697195,0.024874231414197878,0.9976507439310884
0.003775238771954286,0.024930128563443264,0.9976507439310884
0.0037769603873849776,0.024986025712688653,0.9976507439310884
0.0037787835921235077,0.025041922861934043,0.9976507439310884
0.0037848881278335546,0.02509782001117943,0.9976507439310884
0.0037886802530834826,0.02515371716042482,0.9976507439310884
0.003793293372676678,0.025209614309670208,0.9976507439310884
0.0037938506472499313,0.025265511458915594,0.9976507439310884
0.0037950947062195795,0.025321408608160983,0.9976507439310884
0.003795970845047118,0.025377305757406373,0.9976507439310884
0.0038043199817181968,0.02543320290665176,0.9976507439310884
0.0038046562550185818,0.02548910005589715,0.9976507439310884
0.003804977721379339,0.025544997205142538,0.9976507439310884
0.003805391055233489,0.025600894354387928,0.9976507439310884
0.003813251457037375,0.025656791503633314,0.9976507439310884
0.0038134909122266277,0.025712688652878703,0.9976507439310884
