.threshold,specificity,sensitivity
0.2712912123490131,0.004974846282839575,0.9992169146436961
0.27142571822963946,0.005030743432084964,0.9992169146436961
0.271434432986335,0.005086640581330352,0.9992169146436961
0.27147692128830575,0.0051425377305757405,0.9992169146436961
0.27148247273723447,0.005198434879821129,0.9992169146436961
0.27148560565782204,0.005254332029066518,0.9992169146436961
0.27150591518423933,0.005310229178311906,0.9992169146436961
0.2715134748643054,0.005366126327557294,0.9992169146436961
0.27156302227020956,0.005422023476802683,0.9992169146436961
0.2715655383050883,0.005477920626048072,0.9992169146436961
0.2716186849180791,0.00553381777529346,0.9992169146436961
0.27164214898011146,0.005589714924538848,0.9992169146436961
0.27165074347826074,0.005645612073784237,0.9992169146436961
0.2716997060965455,0.005701509223029626,0.9992169146436961
0.27173905331558135,0.005757406372275014,0.9992169146436961
0.27173918807506264,0.005813303521520402,0.9992169146436961
0.2717404775429713,0.005869200670765791,0.9992169146436961
0.27174485091861666,0.0059250978200111794,0.9992169146436961
0.27176870595738617,0.005980994969256568,0.9992169146436961
0.27178294545369064,0.006036892118501957,0.9992169146436961
0.27182968886100706,0.006092789267747345,0.9992169146436961
0.2718583585600407,0.006148686416992733,0.9992169146436961
0.2720250791462931,0.006204583566238122,0.9992169146436961
0.27207673497788343,0.006260480715483511,0.9992169146436961
0.2720955672467556,0.0063163778647288985,0.9992169146436961
0.27218480140139634,0.006372275013974287,0.9992169146436961
0.2721866121731394,0.006428172163219676,0.9992169146436961
0.27227500113672226,0.0064840693124650645,0.9992169146436961
0.27228040966931144,0.006539966461710452,0.9992169146436961
0.2722893748044749,0.006595863610955841,0.9992169146436961
0.2723176853936673,0.00665176076020123,0.9992169146436961
0.27233110396053256,0.006707657909446618,0.9992169146436961
0.2723588016998323,0.006763555058692007,0.9992169146436961
0.2723680366844942,0.006819452207937395,0.9992169146436961
0.2723729032381592,0.006875349357182784,0.9992169146436961
0.27238344267823394,0.006931246506428172,0.9992169146436961
0.2723939913808061,0.006987143655673561,0.9992169146436961
0.27240227853152515,0.007043040804918949,0.9992169146436961
0.27241923339882157,0.007098937954164337,0.9992169146436961
0.2724309038361736,0.007154835103409726,0.9992169146436961
0.272458474706973,0.007210732252655115,0.9992169146436961
0.272474530069781,0.0072666294019005035,0.9992169146436961
0.27248922003079684,0.007322526551145891,0.9992169146436961
0.2724947090167541,0.00737842370039128,0.9992169146436961
0.2724971184838725,0.007434320849636669,0.9992169146436961
0.27250838454783244,0.007490217998882057,0.9992169146436961
0.27251419613923644,0.007490217998882057,0.9988253719655442
0.27253829565620236,0.007546115148127445,0.9988253719655442
0.272550321959107,0.007602012297372834,0.9988253719655442
0.27256906160620387,0.0076579094466182225,0.9988253719655442
0.27259921910175117,0.007713806595863611,0.9988253719655442
0.2726009611095722,0.007769703745109,0.9988253719655442
0.2726010608442189,0.007825600894354388,0.9988253719655442
0.2726147626002303,0.007881498043599777,0.9988253719655442
0.2726213908704517,0.007937395192845165,0.9988253719655442
0.27262790652509644,0.007993292342090553,0.9988253719655442
0.27267073367092415,0.008049189491335942,0.9988253719655442
0.27267662807027276,0.00810508664058133,0.9988253719655442
0.27268388020296375,0.008160983789826718,0.9988253719655442
0.27268515246871217,0.008216880939072108,0.9988253719655442
0.2726863349985026,0.008272778088317495,0.9988253719655442
0.27269096015765065,0.008328675237562885,0.9988253719655442
0.2726916093190999,0.008384572386808273,0.9988253719655442
0.2726931411029905,0.00844046953605366,0.9988253719655442
0.27270247792031255,0.00849636668529905,0.9988253719655442
0.2727139875387727,0.008552263834544438,0.9988253719655442
0.27271630974830835,0.008608160983789827,0.9988253719655442
0.27274736237225833,0.008664058133035215,0.9988253719655442
0.27279054007478865,0.008719955282280603,0.9988253719655442
0.2728110588390473,0.008775852431525993,0.9988253719655442
0.2728260422926211,0.00883174958077138,0.9988253719655442
0.2728380036392247,0.008887646730016768,0.9988253719655442
0.2728447479689986,0.008943543879262158,0.9988253719655442
0.27287596370237344,0.008999441028507546,0.9988253719655442
0.27288532792359776,0.009055338177752935,0.9988253719655442
0.27289625802399653,0.009111235326998323,0.9988253719655442
0.27294439426367734,0.00916713247624371,0.9988253719655442
0.2729635255090455,0.0092230296254891,0.9988253719655442
0.27299249966778094,0.009278926774734488,0.9988253719655442
0.2730103287025558,0.009334823923979878,0.9988253719655442
0.2730117360815201,0.009390721073225266,0.9988253719655442
